address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
69156 US 131,,"37,926 SF",White Pigeon,"Rental Rate,$3.75 /SF/YR,Rentable Building Area,37,926 SF,Min. Divisible,5,000 SF,Year Built,1975,Property Type,Industrial,Cross Streets,US 12,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing",1/23/2012,4078621,$0.31 SF/Mo,Industrial,"5,000 - 37,926 SF",1 Space,MI,For Lease,Industrial,"[('Port of Baltimore', '647 min drive', '585.1 mi'), ('DAYS DISTRIBUTION SERVICES-ELKHART-IN', '26 min drive', '17.8 mi')]",Heating - Gas
11630 Russell St,"Buss Ducts,Fenced Lot","60,000 SF",Detroit,"Rental Rate,$3.95 /SF/YR,Property Subtype,Warehouse,Min. Divisible,17,000 SF,Rentable Building Area,60,000 SF,Property Type,Industrial,Year Built,1923",7/31/2012,4093534,$0.33 SF/Mo,Industrial,"17,000 - 60,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '13 min drive', '4.5 mi'), ('Detroit Metropolitan Airport', '37 min drive', '24.1 mi'), ('Port of Baltimore', '596 min drive', '531.2 mi'), ('WHITING DISTRIBUTION SERVICES, INC.-HAMTRAMCK-MI', '7 min drive', '1.9 mi')]",Heating - Gas
23538 Pinewood St,Fenced Lot,"17,786 SF",Warren,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,17,786 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",1/29/2013,4112519,$0.50 SF/Mo,Industrial,"4,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '14 min drive', '5.5 mi'), ('Detroit Metropolitan Airport', '48 min drive', '31.9 mi'), ('Port of Baltimore', '607 min drive', '539.0 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '8 min drive', '3.0 mi')]",
7314-7515 19 Mile Rd,,"65,000 SF",Sterling Heights,"Rental Rate,$8.00 /SF/YR,Building Class,C,Property Type,Flex,Rentable Building Area,65,000 SF,Property Subtype,R&D,Industrial Warehouse,Year Built,1979",8/9/2019,4112550,$0.67 SF/Mo,Flex,"2,993 - 6,113 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '30 min drive', '14.4 mi')]",Heating - Gas
6635 Sterling Dr S,,"81,225 SF",Sterling Heights,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,81,225 SF,Property Type,Industrial,Year Built/Renovated,1968/2011,Property Subtype,Warehouse,Industrial Manufacturing",5/22/2013,4112552,$0.50 SF/Mo,Industrial,"40,625 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '23 min drive', '11.5 mi'), ('Detroit Metropolitan Airport', '55 min drive', '38.7 mi'), ('Port of Baltimore', '615 min drive', '545.8 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '18 min drive', '9.2 mi')]","Lighting - Metal Halide,Gas,Water,Sewer,Heating - Gas"
5670-5700 18 Mile Rd,"Signage,Air Conditioning","27,680 SF",Sterling Heights,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,27,680 SF,Property Type,Industrial,Year Built/Renovated,1990/1998,Property Subtype,Warehouse",6/11/2019,4112607,$0.58 SF/Mo,Industrial,"7,400 - 15,472 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '27 min drive', '14.3 mi'), ('Port of Baltimore', '618 min drive', '548.6 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '22 min drive', '12.0 mi')]","Lighting - Fluorescent,Heating - Gas"
49600-49650 Martin Dr,Signage,"61,200 SF",Wixom,"Rental Rate,$6.95 /SF/YR,Property Subtype,Warehouse,Total Space Available,19,200 SF,Rentable Building Area,61,200 SF,Max. Contiguous,10,200 SF,Year Built,1978,Property Type,Industrial",11/5/2019,4112710,$0.58 SF/Mo,Industrial,"9,000 - 19,200 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '38 min drive', '31.1 mi'), ('Detroit City Airport', '44 min drive', '33.3 mi'), ('Port of Baltimore', '601 min drive', '538.9 mi'), ('TRANSFLO-WIXON-MI', '1 min drive', '0.2 mi')]","Lighting - Metal Halide,Heating - Gas"
43155-43159 W 9 Mile Rd,Fenced Lot,"318,390 SF",Novi,"Rental Rate,$5.75 - $12.00 /SF/YR,Rentable Building Area,318,390 SF,Property Type,Industrial,Year Built,1973,Property Subtype,Warehouse",12/23/2019,4113230,$0.48 - $1.00 SF/Mo,Industrial,"19,471 - 100,745 SF",2 Spaces,MI,For Lease,"Office, Industrial","[('Detroit Metropolitan Airport', '34 min drive', '25.3 mi'), ('Detroit City Airport', '43 min drive', '31.5 mi'), ('Port of Baltimore', '597 min drive', '533.1 mi'), ('TRANSFLO-WIXON-MI', '13 min drive', '7.4 mi')]","Lighting - Halide,Heating"
510 Savage Rd,Signage,"21,000 SF",Belleville,"Rental Rate,$4.91 /SF/YR,Rentable Building Area,21,000 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse,Office Building",7/21/2016,4113638,$0.41 SF/Mo,Industrial,"11,000 SF",1 Space,MI,For Lease,Office,"[('Detroit Metropolitan Airport', '18 min drive', '9.6 mi'), ('Detroit City Airport', '45 min drive', '31.7 mi'), ('Port of Baltimore', '581 min drive', '515.1 mi'), ('NS THOROUGHBRED BULK TRANSFER TERMINAL-YPSILANTI-M', '12 min drive', '4.5 mi')]",
3515 Lakeshore Dr,,"92,100 SF",Saint Joseph,"Rental Rate,$2.00 - $6.85 /SF/YR,Property Subtype,Warehouse,Industrial Distribution,Industrial Manufacturing,Min. Divisible,1,500 SF,Rentable Building Area,92,100 SF,Property Type,Industrial,Year Built,1960",4/18/2017,4218227,$0.17 - $0.57 SF/Mo,Industrial,"1,500 - 92,100 SF",3 Spaces,MI,For Lease,Industrial,"[('South Bend Regional Airport', '52 min drive', '34.0 mi'), ('Port of Baltimore', '718 min drive', '645.9 mi'), ('COMMUNITY MILLS, INC.-CASSOPOLIS-MI', '68 min drive', '46.1 mi')]",
2520-2538 S Cleveland Ave,"Signage,Storage Space,Air Conditioning","26,000 SF",Saint Joseph,"Rental Rate,$3.50 - $7.00 /SF/YR,Rentable Building Area,26,000 SF,Property Type,Flex,Year Built,1965,Building Class,C",10/17/2017,4218228,$0.29 - $0.58 SF/Mo,Flex,"840 - 25,341 SF",6 Spaces,MI,For Lease,"Office/Medical, Office/Retail",,
622 Langley Ave,,"38,890 SF",Saint Joseph,"Rental Rate,$2.50 - $3.50 /SF/YR,Rentable Building Area,38,890 SF,Property Type,Industrial,Year Built,1990,Property Subtype,Warehouse,Industrial Distribution,Retail Building",4/2/2015,4218557,$0.21 - $0.29 SF/Mo,Industrial,"1,400 - 7,900 SF",3 Spaces,MI,For Lease,"Office, Industrial","[('South Bend Regional Airport', '53 min drive', '34.3 mi'), ('Port of Baltimore', '719 min drive', '646.3 mi'), ('COMMUNITY MILLS, INC.-CASSOPOLIS-MI', '69 min drive', '46.5 mi')]","Lighting - Fluorescent,Gas,Water,Sewer,Heating"
415 Prairie Ronde St,Air Conditioning,"617,000 SF",Dowagiac,"Rental Rate,$3.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,000 SF,Rentable Building Area,617,000 SF,Property Type,Industrial,Year Built,1972",2/8/2013,4226789,$0.25 SF/Mo,Industrial,"1,000 - 617,000 SF",1 Space,MI,For Lease,Industrial,"[('South Bend Regional Airport', '56 min drive', '29.7 mi'), ('Port of Baltimore', '705 min drive', '622.9 mi'), ('COMMUNITY MILLS, INC.-CASSOPOLIS-MI', '23 min drive', '11.4 mi')]","Lighting,Gas,Water,Sewer,Heating"
331 Miller St,,"40,000 SF",Benton Harbor,"Rental Rate,$1.25 - $2.70 /SF/YR,Property Subtype,Warehouse,Industrial Distribution,Min. Divisible,1,000 SF,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,1950",10/16/2017,4248290,$0.10 - $0.23 SF/Mo,Industrial,"1,000 - 24,820 SF",3 Spaces,MI,For Lease,"Office, Industrial","[('South Bend Regional Airport', '54 min drive', '36.8 mi'), ('Port of Baltimore', '719 min drive', '648.7 mi'), ('COMMUNITY MILLS, INC.-CASSOPOLIS-MI', '68 min drive', '37.7 mi')]",
6565 Cotter Ave,,"18,100 SF",Sterling Heights,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,18,100 SF,Property Type,Industrial,Construction Status,Proposed,Property Subtype,Manufacturing,Industrial Warehouse",8/8/2013,4279963,$0.58 SF/Mo,Industrial,"18,100 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '31 min drive', '16.0 mi'), ('Port of Baltimore', '622 min drive', '550.2 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '25 min drive', '13.7 mi')]",
9864 Church St,,"10,619 SF",Bridgman,"Rental Rate,$2.70 - $3.00 /SF/YR,Rentable Building Area,10,619 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse,Industrial Distribution",8/3/2017,4383055,$0.23 - $0.25 SF/Mo,Industrial,"1,200 - 10,619 SF",3 Spaces,MI,For Lease,Industrial,"[('South Bend Regional Airport', '55 min drive', '31.6 mi'), ('Port of Baltimore', '720 min drive', '643.6 mi'), ('CHICAGO SOUTHSHORE AND SOUTH BEND', '34 min drive', '25.2 mi')]",
2441 Olthoff Dr,"Fenced Lot,Signage","78,876 SF",Muskegon,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,78,876 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse,Cross Streets,Sherman Blvd. and Black Creek Road",1/12/2017,5436211,$0.33 SF/Mo,Industrial,"20,000 SF",1 Space,MI,For Lease,Industrial,"[('Muskegon County Airport', '13 min drive', '5.9 mi'), ('Port of Baltimore', '771 min drive', '684.8 mi'), ('FREMONT COOPERATIVE PRODUCE CO.-FREMONT-MI', '47 min drive', '28.0 mi')]",Heating - Gas
46860 West Rd,,"36,070 SF",Novi,"Property Type,Industrial,Rentable Building Area,36,070 SF,Property Subtype,Warehouse,Flex Research & Development,Year Built,2019",4/5/2017,6636064,Rent Upon Request,Industrial,"36,070 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '38 min drive', '30.4 mi'), ('Detroit City Airport', '44 min drive', '32.6 mi'), ('Port of Baltimore', '601 min drive', '538.2 mi'), ('TRANSFLO-WIXON-MI', '5 min drive', '2.0 mi')]",
23500 Pinewood St,Fenced Lot,"26,444 SF",Warren,"Property Type,Industrial,Rentable Building Area,26,444 SF,Property Subtype,Warehouse,Year Built,1958",7/11/2017,8088100,Rent Upon Request,Industrial,"26,444 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '13 min drive', '5.5 mi'), ('Detroit Metropolitan Airport', '47 min drive', '31.9 mi'), ('Port of Baltimore', '607 min drive', '539.0 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '8 min drive', '3.0 mi')]",
SWC US 23 & Clyde Rd,,"65,000 SF",Fenton,"Property Type,Industrial,Year Built,2021,Property Subtype,Warehouse,Construction Status,Proposed,Rentable Building Area,65,000 SF",7/27/2017,8379186,Rent Upon Request,Industrial,"65,000 SF",1 Space,MI,For Lease,Industrial,"[('Bishop International Airport', '28 min drive', '22.1 mi'), ('Port of Baltimore', '618 min drive', '554.4 mi'), ('TRANSFLO-WIXON-MI', '29 min drive', '24.2 mi')]",
22783-22823 Heslip Dr,Signage,"54,000 SF",Novi,"Property Type,Industrial,Rentable Building Area,54,000 SF,Property Subtype,Warehouse,Flex Research & Development,Industrial Distribution,Industrial Manufacturing,Year Built,1980",2/11/2020,8818481,Rent Upon Request,Industrial,"3,000 - 8,400 SF",2 Spaces,MI,For Lease,Industrial,,Lighting - Metal Halide
24770-24804 Crestview Ct,Signage,"62,324 SF",Farmington Hills,"Property Type,Industrial,Rentable Building Area,62,324 SF,Property Subtype,Warehouse,Year Built,1978",3/26/2020,8818796,Rent Upon Request,Industrial,"3,300 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '33 min drive', '25.0 mi'), ('Detroit City Airport', '40 min drive', '28.8 mi'), ('Port of Baltimore', '596 min drive', '532.8 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '17 min drive', '9.5 mi')]",
2908 Cochrane St,,"3,100 SF",Detroit,"Property Type,Industrial,Rentable Building Area,3,100 SF,Property Subtype,Warehouse,Year Built,1960",12/9/2016,10016200,Rent Upon Request,Industrial,"3,100 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '16 min drive', '7.4 mi'), ('Detroit Metropolitan Airport', '32 min drive', '21.9 mi'), ('Port of Baltimore', '588 min drive', '525.9 mi'), ('TRANSFLO-DETROIT-MI', '5 min drive', '1.4 mi')]",
20978-21006 Bridge St,Signage,"28,973 SF",Southfield,"Property Type,Industrial,Rentable Building Area,28,973 SF,Property Subtype,Warehouse,Year Built/Renovated,1976/2014",3/5/2019,11308461,Rent Upon Request,Industrial,"3,667 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
37703-37713 Schoolcraft Rd,,"12,196 SF",Livonia,"Property Type,Industrial,Rentable Building Area,12,196 SF,Property Subtype,Warehouse,Year Built,1985",3/12/2020,12427244,Rent Upon Request,Industrial,"4,077 - 8,175 SF",2 Spaces,MI,For Lease,Industrial,,
8201-8227 Ronda Dr,,"19,650 SF",Canton,"Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse,Cross Streets,Between Joy Rd and Koppernick,Rentable Building Area,19,650 SF",3/17/2020,12659408,Rent Upon Request,Industrial,"1,800 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '24 min drive', '15.8 mi'), ('Detroit City Airport', '42 min drive', '26.9 mi'), ('Port of Baltimore', '587 min drive', '523.6 mi'), ('Wayne Industries, Incorporated', '15 min drive', '7.7 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Gas"
1096 E Avon Rd,Signage,"55,580 SF",Rochester Hills,"Property Type,Industrial,Rentable Building Area,55,580 SF,Property Subtype,Warehouse,Year Built,1996",1/13/2020,12904693,Rent Upon Request,Industrial,"1,200 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '39 min drive', '24.5 mi'), ('Port of Baltimore', '623 min drive', '552.4 mi'), ('BNSF-DETROIT-MI', '29 min drive', '18.8 mi')]",
1300 Falahee Rd,"Fenced Lot,Property Manager on Site,Yard,Storage Space","764,000 SF",Jackson,"Property Type,Industrial,Rentable Building Area,764,000 SF,Property Subtype,Warehouse,Year Built,1960",8/17/2018,13525186,Rent Upon Request,Industrial,"4,500 - 194,860 SF",7 Spaces,MI,For Lease,"Office, Industrial","[('Port of Baltimore', '615 min drive', '543.2 mi'), ('Miller Truck and Storage Company', '12 min drive', '5.6 mi')]","Water - Well,Sewer - City Sewer"
1251 E Mount Garfied Rd,,"200,000 SF",Norton Shores,"Min. Divisible,50,000 SF,Rentable Building Area,200,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Proposed",9/28/2018,13905520,Rent Upon Request,Industrial,"50,000 - 200,000 SF",1 Space,MI,For Lease,Industrial,,
7770 Dix St,"24 Hour Access,Bus Line,Fenced Lot,Security System,Yard,Storage Space,Air Conditioning","16,500 SF",Detroit,"Property Type,Industrial,Rentable Building Area,16,500 SF,Property Subtype,Warehouse,Year Built,1954",1/11/2019,14839980,Rent Upon Request,Industrial,"16,500 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '22 min drive', '10.6 mi'), ('Detroit Metropolitan Airport', '29 min drive', '19.0 mi'), ('Port of Baltimore', '585 min drive', '523.0 mi'), ('NS-DETROIT-MI-LIVERNOIS', '4 min drive', '1.6 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Gas"
3000 W 14 Mile Rd,Air Conditioning,"134,628 SF",Royal Oak,"Property Type,Industrial,Rentable Building Area,134,628 SF,Property Subtype,Warehouse,Year Built,1955",2/13/2019,15167464,Rent Upon Request,Industrial,"134,628 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '28 min drive', '16.9 mi'), ('Detroit Metropolitan Airport', '51 min drive', '31.4 mi'), ('Port of Baltimore', '613 min drive', '544.8 mi'), ('BNSF-DETROIT-MI', '17 min drive', '7.7 mi')]",Lighting - Fluorescent
38753 Warren Rd,,"9,300 SF",Westland,"Property Type,Industrial,Construction Status,Proposed,Property Subtype,Warehouse,Cross Streets,Central City Parkway,Rentable Building Area,9,300 SF",2/27/2019,15292112,Rent Upon Request,Industrial,"9,300 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '21 min drive', '15.5 mi'), ('Detroit City Airport', '41 min drive', '25.8 mi'), ('Port of Baltimore', '584 min drive', '523.3 mi'), ('Wayne Industries, Incorporated', '11 min drive', '5.2 mi')]",
50679 Design Ln,,"17,712 SF",Shelby Township,"Property Type,Industrial,Rentable Building Area,17,712 SF,Property Subtype,Warehouse,Year Built,2002",4/22/2019,15798496,Rent Upon Request,Industrial,"1,700 SF",1 Space,MI,For Lease,Office,,Heating
22827-22865 Heslip Dr,Signage,"54,053 SF",Novi,"Property Type,Industrial,Rentable Building Area,54,053 SF,Property Subtype,Warehouse,Year Built,1978",2/11/2020,9115565,Rent Upon Request,Industrial,"3,052 - 6,287 SF",2 Spaces,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '37 min drive', '26.5 mi'), ('Detroit City Airport', '44 min drive', '31.1 mi'), ('Port of Baltimore', '600 min drive', '534.3 mi'), ('TRANSFLO-WIXON-MI', '13 min drive', '7.0 mi')]",
26401-26441 Northline Rd,Signage,"42,246 SF",Taylor,"Property Type,Industrial,Rentable Building Area,42,246 SF,Property Subtype,Warehouse,Year Built,1972",3/5/2020,16928722,Rent Upon Request,Industrial,"4,000 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Fluorescent,Water,Sewer,Heating - Gas"
1101 N Center Rd,"Fenced Lot,Signage,Monument Signage","502,199 SF",Flint,"Min. Divisible,50,000 SF,Rentable Building Area,502,199 SF,Property Type,Industrial,Year Built/Renovated,1960/1979,Property Subtype,Manufacturing,Industrial Warehouse",5/29/2013,10773367,Rent Upon Request,Industrial,"50,000 - 143,556 SF",1 Space,MI,For Lease,Industrial,"[('Bishop International Airport', '16 min drive', '8.9 mi'), ('Port of Baltimore', '651 min drive', '582.8 mi'), ('TRANSFLO-FLINT-MI', '10 min drive', '4.7 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
10971-10999 Hi Tech Dr,"Property Manager on Site,Air Conditioning","18,000 SF",Whitmore Lake,"Min. Divisible,2,100 SF,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",9/24/2019,17281565,Rent Upon Request,Industrial,"2,100 - 18,000 SF",1 Space,MI,For Lease,Industrial,,"Water - Well,Sewer - Septic Field,Heating - Gas"
28825 Goddard Rd,"24 Hour Access,Signage,Skylights","126,400 SF",Romulus,"Property Type,Industrial,Rentable Building Area,126,400 SF,Property Subtype,Warehouse,Year Built,1999",10/16/2019,17466959,Rent Upon Request,Industrial,"20,800 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Metal Halide,Heating - Gas"
723 Rosa Parks Blvd,"Bus Line,Floor Drains,Security System,Signage,Storage Space,Air Conditioning","123,518 SF",Detroit,"Min. Divisible,25,000 SF,Rentable Building Area,123,518 SF,Property Type,Industrial,Year Built,1940,Property Subtype,Warehouse",5/24/2018,17856593,Rent Upon Request,Industrial,"25,000 - 123,518 SF",3 Spaces,MI,For Lease,Industrial,"[('Joe Louis Arena Transit Stop', '(Detroit People Mover)', '17 min walk'), ('0.9 mi', 'Detroit City Airport', '18 min drive'), ('8.8 mi', 'Detroit Metropolitan Airport', '31 min drive'), ('20.8 mi', 'Port of Baltimore', '587 min drive'), ('524.8 mi', 'TRANSFLO-DETROIT-MI', '1 min drive'), ('0.1 mi',)]",Heating - Gas
20505 Sibley Rd,,"215,997 SF",Brownstown,"Property Type,Industrial,Rentable Building Area,215,997 SF,Property Subtype,Warehouse,Year Built,1977",1/3/2020,18078627,Rent Upon Request,Industrial,"100,000 SF",1 Space,MI,For Lease,Industrial,,
26060 Northline Rd,"Fenced Lot,Security System,Signage,Air Conditioning","13,500 SF",Taylor,"Property Type,Industrial,Rentable Building Area,13,500 SF,Property Subtype,Warehouse,Year Built/Renovated,1985/2014",1/21/2020,18253983,Rent Upon Request,Industrial,"1,200 SF",1 Space,MI,For Lease,Office,"[('Detroit Metropolitan Airport', '11 min drive', '6.4 mi'), ('Detroit City Airport', '37 min drive', '23.3 mi'), ('Port of Baltimore', '577 min drive', '515.0 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-TAYLOR-MI', '8 min drive', '3.9 mi')]","Lighting - Fluorescent,Heating - Electric"
17490 Mount Elliott St,,"17,000 SF",Detroit,"Property Type,Industrial,Rentable Building Area,17,000 SF,Property Subtype,Warehouse,Year Built,1950",9/12/2019,17182147,Rent Upon Request,Industrial,"17,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '6 min drive', '2.1 mi'), ('Detroit Metropolitan Airport', '42 min drive', '27.6 mi'), ('Port of Baltimore', '602 min drive', '534.7 mi'), ('Progressive Distribution Center', '6 min drive', '2.1 mi')]",
14644 23 Mile Rd,,"23,682 SF",Shelby Township,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,23,682 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",9/26/2019,17299004,$1.17 SF/Mo,Industrial,"2,200 SF",1 Space,MI,For Lease,Office,"[('Detroit City Airport', '39 min drive', '20.9 mi'), ('Port of Baltimore', '631 min drive', '557.4 mi'), ('NEW HAVEN FARMERS ELEVATOR-NEW HAVEN-MI', '20 min drive', '12.2 mi')]",
